X1,X2,X3,X4,X5,X6,X7,X8,X9
0.7731441749202741,0.34011258122491705,0.5437875658431394,0.04834217508971883,0.6602706161064145,0.5454890015218732,0.7886956211009459,0.98224254500834,1804632609.0
0.6232467033736144,0.21346112043412993,0.2544184604196813,0.8581729918063207,0.7023952027530123,0.4155486464135473,0.9534686109974997,0.34098819002845737,1314774955.0
0.5560376155191998,0.6826804464432273,0.15199907486331843,0.8342382983632648,0.6101904253506001,0.31577270909155297,0.19553370867396777,0.6925461614475638,1917845951.0
0.3455832255438347,0.05912566046031353,0.8390886538371223,0.36052284877330015,0.04538608785534082,0.4855584675177674,0.9227234290046444,0.6645654736680304,1937358952.0
0.8868850546064467,0.08897405622880905,0.5793178055579769,0.02809845430568292,0.012057585028429463,0.4872693745277897,0.08618743687051089,0.009516471914112867,1767686886.0
0.26919472769263875,0.036677056836653454,0.4777521580095704,0.05446722108257573,0.1535735760896424,0.4514308561402927,0.14650217640735475,0.03880969009394308,905602692.0
0.02498370314447296,0.20081556466760708,0.26540002924069167,0.5738593127171181,0.8999913769243021,0.8593513462171941,0.6396183678540471,0.0750299543063343,1778416986.0
0.40827706157034965,0.8297836877939813,0.16351404025440563,0.5600674790111603,0.15097903716168193,0.7307682211577693,0.6307559362475258,0.036799277654850686,1457433681.0
0.5434602893015007,0.6733068168239729,0.41463061856961286,0.33781662916172417,0.9349975611852358,0.2964970948816835,0.8445644119700659,0.2901427520968207,1445480657.0
0.7812782867498291,0.9864432404360944,0.7193921879401257,0.8942764997953978,0.3637259374430969,0.8611962004184721,0.3442684470343329,0.026630970233768703,141799352.0
0.10958406560611857,0.6622657937653856,0.09836346925909123,0.494279761940812,0.8436178305743814,0.27962966690601354,0.008134675134423786,0.4041523251624768,542666048.0
0.19409051605679692,0.4639937484998039,0.669523448174839,0.5349135657799836,0.3324905236737171,0.7702407199585406,0.39058906875463045,0.15965331245322187,666919808.0
0.504194948531232,0.045825358285372715,0.17960868760908563,0.30822747186219823,0.40804709581145504,0.41634801216549094,0.8167095084255038,0.6562577047120979,1703646801.0
0.3514801137286384,0.940240337919688,0.40738051678228254,0.8463994493591636,0.014010897047288416,0.6788784438271507,0.8525791650136445,0.7066699747167473,370588094.0
0.4455342551653564,0.05081448652571852,0.7770588378252004,0.38317324101519673,0.4059224780999495,0.5029302666559774,0.6923618480171752,0.6129587416794021,1813255405.0
0.718750216471935,0.5100994768974811,0.34924202275457095,0.6489285460159184,0.6509878255135881,0.3008214433780573,0.7413387792125266,0.7267208074120491,72945157.0
0.2325105798573348,0.3141042521314379,0.6234342371700832,0.24238615221059687,0.17826802929141317,0.8499594390426362,0.8090385588410042,0.6725176862975323,412703043.0
0.9259038156472024,0.40415184106424784,0.0623989060199609,0.535694686798622,0.11322528629924988,0.4370056964688074,0.6105134154241337,0.7747773739631162,1960699624.0
0.9055219016201672,0.7460741683763824,0.06411014789993763,0.5055845842348524,0.6218757378947699,0.6312866833796954,0.16083040348934652,0.5603727460323559,577013667.0
0.11048997748919098,0.1406576467856205,0.7869045612294823,0.3074400428548073,0.4826614550253752,0.5831639459891749,0.07179854040041045,0.42699062998643006,194878946.0
0.3376131970585732,0.9487890134886204,0.8266952700043555,0.4553918443607092,0.6608469731425326,0.6161077936169873,0.5767569177943371,0.2520351724046279,139034819.0
0.3996832307232823,0.6881238585742493,0.14575554800083435,0.6310528903018364,0.40329062531712967,0.2259956641617712,0.9369975730886032,0.8601766552261366,889947479.0
0.9134078458700685,0.834665396416013,0.6294711445824313,0.9996723797571632,0.47584681498771175,0.7760720576420143,0.8210644157405745,0.48239097639341194,808901703.0
0.9745433312601776,0.8751173390676673,0.5878741123233883,0.770470157409536,0.09250367426682081,0.4384097177876031,0.7914661996281103,0.7999707230850882,751229663.0
0.45378743907107694,0.826830589955642,0.6012604761052163,0.19525150015969947,0.761049649000245,0.45699049935465497,0.32773104055896446,0.929246691861892,1461727776.0
0.9286159162903331,0.4133174990639685,0.2313873457332329,0.44716848162353623,0.7947706924769911,0.6635799780277756,0.40621558036216143,0.005496907238692561,919059651.0
0.7362429600978119,0.9933679759612967,0.00871350006008842,0.9061248879697886,0.5017450527079931,0.8079431026763427,0.7658431237900675,0.667784035141073,387722578.0
0.7955996188589752,0.5320079040715556,0.4689710953511903,0.956094670719417,0.8488162668819473,0.5651566361498054,0.8758978679983656,0.23924549937760475,1020457992.0
0.3205550534553612,0.006661052261392353,0.13408734429770297,0.3930657632337011,0.9251071873338573,0.38196989200576487,0.8287046144516276,0.40299705439785816,49051144.0
0.7641754904039101,0.5823293942212053,0.031073534648371925,0.8480260523736921,0.6807335579762165,0.07966491847544553,0.20274463922741856,0.977653549196737,1311280573.0
0.9770308902799923,0.10341751443480995,0.021625114814202484,0.6554101324200591,0.9655017385542579,0.18786075577413663,0.21196334737448033,0.06967220901782721,16448112.0
0.24393816285074252,0.42661710852393014,0.42801955704732375,0.8364670043569512,0.28324019997871763,0.5842489958771382,0.04319689027286944,0.7805671588266312,1236340119.0
0.6866418866241819,0.7340282928800768,0.1776247240602552,0.007942224848000445,0.9154984831542944,0.5550060453002033,0.5683430231150279,0.9979516759096105,365788865.0
0.5844621924379968,0.09688032798819325,0.2056540012552253,0.8264343326148742,0.7797840831927783,0.10742801333739348,0.36589641531127015,0.3042162261139057,382989584.0
0.44540575895401174,0.8410569441100325,0.7800842732101286,0.09752155573136144,0.1050113541091976,0.14642049495415377,0.4893359364624949,0.6850152475638517,561592053.0
0.6598471782439777,0.9594355451004056,0.2198009825482956,0.3493176474925074,0.668678194472728,0.8253511292749927,0.156854968367097,0.9321899808921688,979352254.0
0.8702041756821975,0.810884692463215,0.33500439262699977,0.9286981706814679,0.24347507525727308,0.2897765997592311,0.33558167379526854,0.6542038018182945,976813115.0
0.4203748995413599,0.39550957276929594,0.5370572797369053,0.4581885688420306,0.687556420450587,0.236640357969236,0.3515959143715537,0.07145338095737275,2044412228.0
0.5720805850579441,0.5320371358092798,0.3984925514668428,0.9968091687078073,0.6502215709470506,0.8729341441365593,0.46829995961026527,0.6235230691921694,575813915.0
0.3316225557483271,0.0095099200612343,0.519543407780222,0.014598595977030504,0.1359669885554173,0.3551678972222455,0.1465465292615311,0.6792282987845809,1800401066.0
0.6931053243642383,0.16690449034011134,0.4266181906937682,0.7355881701057548,0.7914079865933196,0.8385435514991598,0.882689601929015,0.2608195238448825,1932651620.0
0.0873773429469563,0.08232651986216065,0.5419285169874125,0.04708823887397107,0.6002181194306304,0.5802055141820576,0.5424839816127534,0.051369142859593375,1522145328.0
0.22251741334927513,0.10739592014097298,0.37944732868231246,0.2317380617741427,0.944910567327521,0.03960964648100329,0.33577154195001946,0.0378237510285121,1192316443.0
0.9947488238340434,0.5314258354755808,0.43091239184524527,0.624568546247528,0.9034239070910893,0.843082894271254,0.9496180777931192,0.4555080737257712,810840198.0
0.9231954958874403,0.3536619097554612,0.4123314756278618,0.9578783876485827,0.5252845810966483,0.49680790184445656,0.12419741116364968,0.6874271396724041,1125003025.0
0.7740570937653094,0.38881214920610446,0.035423247267732605,0.5652137095195966,0.11766269797204852,0.31738133337944974,0.9423796368600222,0.9317021806695335,26528131.0
0.7879180079939848,0.830721688020057,0.4135615656065464,0.6699921243579899,0.9118827707954702,0.9190724432073197,0.90883266205636,0.15297822001273853,1481777661.0
0.7235362173524963,0.8948069787345961,0.9964368210037408,0.1902171586961282,0.3594692631937648,0.002771602962879593,0.9709084566233864,0.6444729755287939,135726161.0
0.03119106636589175,0.139631072765363,0.23733309436542413,0.4504203640339807,0.07752993472206926,0.468435540171518,0.5559840805884176,0.8313912120798982,398046273.0
0.5595414333314633,0.07751280352217482,0.6807247347096076,0.9635142308022872,0.2140083499148414,0.9860421113804115,0.8558010825896376,0.41158390832864605,1598354551.0
0.38923258123065346,0.4761282794074796,0.4155001016964383,0.28477359014062326,0.811032435545327,0.5955491947296568,0.2978987864571988,0.3104935643247492,1342456673.0
0.8374426957134172,0.7274966566395508,0.7010265838191914,0.4087695774271017,0.684025776228851,0.3398478344029188,0.2871841549544364,0.035627869269654555,705264778.0
0.9951907618796829,0.5717782187200552,0.320808996025189,0.14480196902897668,0.15780581930891668,0.002262613500594979,0.8803410031528286,0.25042129375388006,1204087092.0
0.12457440467279333,0.361443870005168,0.8772892604817097,0.8081129973330144,0.8177373962233739,0.4785988033155657,0.5349766154303176,0.38031801216746686,653278674.0
0.7317904883303437,0.7964008226569235,0.002807339631750838,0.32567765078756566,0.5198066164125829,0.6275152296006994,0.13040551938971578,0.7296632346330824,821711090.0
0.5872906452280331,0.31039103250835964,0.09860202014537622,0.4873666375237541,0.8678681915398517,0.17266009325055587,0.9943394913593864,0.659899018120377,1806009924.0
0.24524529907898485,0.03971820135773296,0.5480744772042261,0.7115772974245146,0.5936888103754419,0.8028462058617822,0.4101802856918946,0.09729156074384804,1887038088.0
0.7508989021328781,0.3922474134612384,0.9736442210463565,0.27535337717049435,0.3082258613059362,0.37523674015639696,0.3880672818361735,0.7201566699990222,1214446911.0
0.11903007164457724,0.39240898105194183,0.5588958685734919,0.31826702940065293,0.14104343890591076,0.3073247902723365,0.6662274126236993,0.8198878483269345,1734528337.0
0.1827824988534107,0.8707295914014166,0.06110967937086186,0.12771172832536903,0.5841041526021359,0.7158633077989909,0.11412429252318812,0.554638451612394,1443511575.0
0.09636292074908259,0.4992009336206984,0.20638504883758635,0.112968837116447,0.9788366556028733,0.06003631715056734,0.8388216708264222,0.446724942753452,242888798.0
0.13058259648007142,0.28143928947809516,0.9098693025709201,0.5488994586921851,0.23094718185413832,0.2771559331058734,0.34821766910838525,0.6486770578095297,983088380.0
0.7489719854978714,0.9763774583461872,0.7221718919920183,0.3047364435887692,0.36299793888175935,0.6115476021691755,0.35913076244480086,0.613227291483296,2020342367.0
0.5591353871775201,0.7969722485709091,0.5592977832353796,0.2224230749222705,0.15964184609812893,0.7651780421383899,0.4520868531412153,0.06697228648490261,1336908211.0
0.1773128664356367,0.46770201058122696,0.5732412333985101,0.1229391061055598,0.3513971680783796,0.8965028632326993,0.1645327950368619,0.16871479770534348,825780766.0
0.09837592158807629,0.2559591601692448,0.29875045345039486,0.9331555675633858,0.06637396697222275,0.5901041293382462,0.41326264636248794,0.02787925532528046,631958022.0
0.037912761736310086,0.16292355922845325,0.9565149504373873,0.9500061771383619,0.33445281162772744,0.9621788024807224,0.3731025481490557,0.8495318214060782,1651415240.0
0.7904257454386556,0.26823982424978776,0.30260651145889583,0.5939198832863704,0.45179689596189754,0.5542359335576834,0.3439157452006951,0.4883634217711703,1160861501.0
0.5382247160721474,0.7571360256874344,0.8018722599063289,0.5606230179003313,0.27749722072486166,0.1663202829042033,0.3511667012685403,0.5858693513274345,1356830391.0
0.6156971710748019,0.8619559803572878,0.8528036564613618,0.2667364362287581,0.9735161151762618,0.384466809826382,0.7766103219180314,0.5663051972057356,50112163.0
0.9387072906204704,0.1076371690160902,0.49090633803511474,0.2311183627479625,0.48664511755061673,0.3055042091375748,0.6177234557220777,0.5983474416566859,592075943.0
0.6583655192639466,0.5369406506927117,0.19284247229041207,0.309534072816388,0.21900032698389305,0.31361796697535366,0.15124937291024887,0.1467039783461075,1023995391.0
0.9778182781049648,0.03920712432238072,0.8469937519433645,0.6469203961812448,0.6140955502603391,0.39064971834489925,0.22675642571467533,0.6483257090662953,1146788848.0
0.2726698339277589,0.6383045535340408,0.9707746856327442,0.49264069265008936,0.6575107488304355,0.09975200166991306,0.4975237133402245,0.9367276377919045,1631430911.0
0.7078821415276724,0.15516445524890154,0.09823726030908275,0.11456231579663188,0.42044944298681114,0.5755060748229808,0.9615360400225865,0.41823447462320384,71747717.0
0.2540037065879789,0.23765952690035363,0.18967972761902485,0.8362191650626557,0.735767722295713,0.2927279818259696,0.02331762310735619,0.4131119471771932,1712481461.0
0.6793773873388621,0.294994526108294,0.5786122028759552,0.9006099481180697,0.8029826961516838,0.6456040535612764,0.3800544787302213,0.6666268966546687,1216079727.0
0.9323101515949695,0.5698611085251137,0.7525366803162766,0.931990227463925,0.9208590566463114,0.3294483197105188,0.12901541165808172,0.7016947979532799,152051227.0
0.4041063998331664,0.3359988453138524,0.8999311374013077,0.49619629407038046,0.8115309213490989,0.383050024678104,0.2677449259029745,0.6988844687371332,1294012524.0
0.32262515713594325,0.3900816820941674,0.3748950692208439,0.3270269738598188,0.5847500961961681,0.4808988752689636,0.22956085299724985,0.6910560316168868,925591936.0
0.8239776030906849,0.5669986809475837,0.4532284279760335,0.6337324643309937,0.5694441095677598,0.4037835190730007,0.8503644501669381,0.4602198218107061,914093940.0
0.962265125341204,0.031154955997108047,0.42498123698400814,0.5140250942020648,0.39796327744224014,0.09448694378803446,0.3631656707304336,0.1818982899972216,1974734339.0
0.9675493654335117,0.3252489491453098,0.7394353128665384,0.4710980017234008,0.8718914179893034,0.4534521630633056,0.0017459882252349734,0.7148005212284128,1971531926.0
0.32329941263632944,0.3683699862008316,0.26101235056960304,0.320971829296866,0.29595786511523126,0.528640893371561,0.5426130344063635,0.5271471329982065,974523753.0
0.3285770349916334,0.8555466473425252,0.22900396015747487,0.8557547890831053,0.751252629606687,0.7191357763616942,0.7570478474807246,0.3384238578861989,290739689.0
0.08235315452846435,0.3617404604974925,0.07908065697422094,0.07151671054127895,0.8299334604102666,0.5329733645171829,0.9515575910530568,0.09161227275191818,456334878.0
0.5086871699166611,0.483175482099767,0.4090580523198527,0.8367294794962487,0.23358473613939976,0.3607132589634264,0.543673196506463,0.9171713270928519,1913020642.0
0.7944120491262202,0.0024850587046900685,0.7547135694392456,0.026268508746738473,0.997122379356898,0.3265892362365138,0.6242572270289747,0.5841404862364505,1860809232.0
0.700151366565142,0.5659259552983277,0.6326454206351588,0.10076430437605176,0.22676583465961728,0.7050674162778747,0.93800484743744,0.37357729268706824,1564090978.0
0.5091803328235119,0.9400748358500188,0.17102926460463283,0.8021228221208131,0.8930019051355454,0.3883652511564792,0.9691877827644216,0.9163676952081328,1370556933.0
0.34426064005880463,0.5393655330113456,0.03744473929898506,0.7296154862472921,0.12262004384174562,0.23980790428423537,0.8748081324495184,0.758299245235857,1508910023.0
0.842857468999899,0.023050953314303842,0.914376664030492,0.4685149551846526,0.1049669573935844,0.8678858889499121,0.5677887569736979,0.5930302287740741,1812646016.0
0.3277519122968583,0.354697998254655,0.09064381719560644,0.2052308392280342,0.5906888712648424,0.799148711193235,0.6915774915182341,0.5616772677082044,443605429.0
0.12432671968195952,0.9639143375368312,0.9781957768853293,0.08694695859023926,0.9066086209183332,0.8836909961963472,0.18446989123006297,0.4066967019657133,812224539.0
0.6399922480503831,0.158734602098063,0.890097386847285,0.6103731497500992,0.05454083891662809,0.2050747452356152,0.3379847810328742,0.3799970422806744,1521593170.0
0.04663725302540145,0.15086641015542934,0.18751560917628277,0.07583937761607618,0.35420537433774013,0.05171152986629812,0.35356466872791104,0.8555993906064024,350447752.0
0.10482701503133209,0.4908437412418063,0.9855837564087488,0.4480889970092544,0.4324007541811757,0.22007191228529777,0.991853466424304,0.5295055423997707,547149565.0
0.8062037241668478,0.15827141405799827,0.6759071656631835,0.002335955630480724,0.807284410036232,0.00849724550872688,0.8468313793713015,0.5393811764183634,590934937.0
0.8909071179865258,0.2721423597793932,0.07913127406576324,0.4821456387550997,0.40459869689002176,0.9568512545872051,0.7853622249917959,0.2338900598813601,1270733952.0
0.4787540636222136,0.8409397985521463,0.7200951348775704,0.588599495269097,0.1573551990346742,0.6427064645261696,0.7594463297992577,0.42090873528101047,1713837797.0
0.21210046180255537,0.22834838282578152,0.8716120084626098,0.7021335058056525,0.8202080427500665,0.6796738033353955,0.70461973444702,0.4810383950406558,125420212.0
0.14773882263318347,0.061193433585128736,0.6748436614001854,0.2129734131657273,0.12971809519969155,0.07942957833148899,0.7844877565821536,0.15478406715394855,418819609.0
0.3678603564809375,0.4678914995358642,0.9375343235765763,0.94570284349156,0.4552095577494958,0.3890089867193853,0.45944463763223375,0.9980246130954092,599415000.0
0.09902873821514536,0.22043667331093408,0.6045259521321483,0.40656631759202183,0.9878268235191712,0.19576140278042908,0.965662569682912,0.40359435749553746,541626072.0
0.8176731319584115,0.583886045527568,0.9192534877404387,0.6637648900592482,0.25916067176613,0.535338641022138,0.8992227207139406,0.3126254637295445,1424684120.0
0.46298309992515874,0.41956104452032256,0.3878715730407547,0.28372361690618386,0.283639019495371,0.031871505192909926,0.6099498915139865,0.6989671141813508,1161504.0
0.44081923612344864,0.37889102044094114,0.4292990925898525,0.19586819466005911,0.09063681293832591,0.9508907923297024,0.009381551919984464,0.1631968480615521,634738746.0
0.7474380720639328,0.42264804458106375,0.2405696731888548,0.2535929716382589,0.2994132869064656,0.5440362035018188,0.5609974846600065,0.3069757084269774,1825973074.0
0.17769317189650946,0.3334160208207489,0.6375228280972034,0.9916288967174691,0.4592755464175011,0.2285813818829933,0.3566394385746086,0.337366000365635,1742719241.0
0.7962916117161767,0.9873355874953603,0.42140768816867485,0.6877874542666423,0.13419509508702965,0.19469782763718993,0.4685949151441178,0.9607221252685478,1599247778.0
0.050995088898452834,0.5267521709320455,0.5773190662296165,0.3001576254138641,0.6252061936420742,0.2438536561829712,0.2842951261441431,0.8610994176393421,1026749376.0
0.5647862368112072,0.2317735878967474,0.160848099904773,0.2544504467366747,0.9264264739197697,0.12179865699918024,0.9004720217977817,0.17674167005186014,295779012.0
0.5490527848271128,0.123171506749156,0.7471925900668085,0.6380382097543009,0.5098142384101374,0.06317956279470693,0.7048669660161404,0.8282492017130562,324704205.0
0.5257100932012284,0.7437571234105436,0.1029096667606718,0.3714846499309599,0.8232567142430418,0.44683952178776326,0.4117719916014349,0.5311880851722339,952621896.0
0.7868994365779571,0.04008975794089886,0.2875554114775856,0.7401134701165332,0.1009648204417326,0.8971182608638921,0.9902324193240939,0.5570860746135105,2016241713.0
0.8678452015261511,0.8176806934379615,0.3366542990607271,0.36840150880301686,0.6583053996084987,0.09029461534550019,0.6182751454380051,0.4161398653639604,1887725324.0
0.002802651188272831,0.7884927841418865,0.20733903687758337,0.982351980306916,0.5890651934371595,0.3297853119617468,0.9831430305180772,0.17285585677499804,1300392577.0
0.5490391813829733,0.3267413917699373,0.2828776819195995,0.09102909673617754,0.7696868261928057,0.6688794443838224,0.46985828065020974,0.866498288124487,1293846012.0
0.017416136853378283,0.24183523172260732,0.5677032163177205,0.2156807507926054,0.6558295092725905,0.7316687915364578,0.43461956271294566,0.9772208578418128,2084589344.0
0.6975436703620257,0.18096058347626584,0.9737443664781421,0.11815000610945824,0.43449221871254406,0.420706212324506,0.772366944917515,0.5926746188497166,1429117255.0
0.19613919149142844,0.9381371982701631,0.6344954332118501,0.18665214437682165,0.014088369369459564,0.18371855615935284,0.4886810718964313,0.7173846777801814,448256195.0
0.353810775693545,0.09389288270891472,0.07710044411801098,0.48643926235914137,0.4011188101365756,0.6703461528350441,0.49073696806988776,0.7630107127768637,1790813613.0
0.612932987436555,0.8091809569560399,0.24966652439034487,0.6556103971766045,0.43646531599479776,0.7998184856827849,0.674211546607238,0.6196042031906797,1755678806.0
0.8965870957699789,0.15202623894130696,0.279870162987064,0.9684772222385768,0.20678805167088565,0.047552301594484085,0.8386743314869626,0.11681517937631147,1593425520.0
0.3239580913386252,0.0994260961081881,0.9314647802584572,0.06161742916813584,0.2085639599246072,0.05803376637522073,0.10242144275897624,0.7742363630913021,1857730789.0
0.7099346987023395,0.8725441622627272,0.8901214530001662,0.7203568927078489,0.3269852186553957,0.4218747178057055,0.1131000295529848,0.7630872378897614,1201955222.0
0.9087709453609111,0.2410264675736493,0.4824741959973271,0.8221040539326199,0.15520235722771847,0.51907319163874,0.2797043280717523,0.9426495065616157,1237387494.0
0.40116030531909413,0.8689088700078178,0.9939642927198491,0.7164612082982876,0.7522023963581865,0.8030589066444122,0.8008322654132108,0.5712926469741385,637713514.0
0.25287202140027326,0.7152843191928162,0.5610770005291326,0.7696952408981517,0.3011386220885799,0.168462723342214,0.11980507458779564,0.2853950994819834,1753517991.0
0.35171818919830744,0.7476673795105434,0.8518206036957998,0.6814936685266564,0.29319143940354286,0.07256737995791118,0.5108258311387844,0.7100127588230916,506605857.0
0.9011881685422392,0.5109335162204501,0.6712520268584312,0.34085772303286066,0.9975280974027336,0.4254724018072197,0.1823628948047585,0.6687992808143038,1801054110.0
0.11242154426134864,0.9543009513238867,0.46213097064891007,0.6859515870655228,0.8612579885786517,0.885695360961396,0.8550977731732587,0.19357942438104103,14832710.0
0.1636061811970274,0.3560096022881972,0.3536886731842245,0.006617952262671811,0.17995890936014125,0.04896303798953416,0.06238230809069322,0.3817129546946,315041564.0
0.8039174334245799,0.887508983806972,0.19996857835674345,0.41390438903014054,0.7934521701812141,0.0687870721067031,0.232322699029037,0.5323135928403435,1269658047.0
0.6031551401199216,0.8304195242242158,0.3029595535997892,0.42397128166681114,0.08924139410544518,0.839944811053874,0.08417510850914045,0.8576265236395446,1382171232.0
0.563423767105021,0.4166165895823284,0.05480882292602018,0.0009772208517596637,0.848762152877243,0.9568078231641696,0.6282862646004918,0.011584049983169751,1419168000.0
0.8602350858823384,0.05748394759593278,0.8244117260924136,0.6972266525321454,0.37211515139191287,0.5684593010765644,0.07390354112253128,0.3824339363501552,810386722.0
0.5366973545846049,0.4776094930869056,0.30118064015307755,0.2238893874967273,0.4945153428153205,0.6386562027571526,0.8639292368220982,0.21760182814292736,1969068522.0
0.11263692886629793,0.19629245381300875,0.5938537637109325,0.9543253700637,0.094958336677899,0.19651454880425168,0.9209924089675584,0.06622095585677779,572660407.0
0.08041235886773601,0.9242243165244836,0.23484936523024724,0.09854327317579457,0.9552155612555446,0.01708586133432366,0.81666443852807,0.5689234585767792,566643424.0
0.8017341551134953,0.7166035622085883,0.5483325527001072,0.9767398852030535,0.6167259762879633,0.03828172964543486,0.11280535743060773,0.5350528487271144,246182109.0
0.7051614321973274,0.8265252977891958,0.6627850671872946,0.9367851874230751,0.4957931477684408,0.01901177802202847,0.9526817312322141,0.6483834223370886,891875301.0
0.5126481657035536,0.1085747480072846,0.503197103209964,0.731722105272362,0.40965314407362147,0.9913121161703903,0.896929251923515,0.7555845267997011,1424400932.0
0.2053123806353788,0.17574389775223231,0.02916501272467986,0.44481771803554015,0.2911366301282753,0.32661185117056046,0.898737240085775,0.14204222426321675,1909485723.0
0.6752238529026788,0.3316833451694092,0.5226314601316707,0.9667949718850506,0.4927080345921044,0.27040176624574885,0.8803719631712541,0.5512189961813443,858939814.0
0.4311426488715049,0.5578482887554973,0.5425015482733948,0.3615876738292692,0.22739155457831428,0.013451190463335982,0.9306924165338931,0.12507746451214163,1504949059.0
0.8626641827752205,0.9844242601200438,0.697963332518721,0.1302746507088237,0.4664808325457692,0.36036086918351246,0.3673095555624066,0.15237566381660528,863085917.0
0.5450398125131036,0.9166846591910154,0.7936554572241824,0.31645288703097,0.49954973783405,0.797072665863213,0.6757607901952666,0.16272284464827025,645646829.0
0.044245492619688014,0.9049378556190129,0.8007500693876446,0.8543874483066535,0.15997809415943398,0.521691154214276,0.46482026141563326,0.00213928379973416,923184399.0
0.029103460740271148,0.7776413130287402,0.21453273581200705,0.08475543022242282,0.10319696629728912,0.3760884704085309,0.2067467069495472,0.269884296707518,1913902447.0
0.7692761877466752,0.05579820293250104,0.5520981191613874,0.31345143028175854,0.018724683462653324,0.058407368480471566,0.18386466379763644,0.6900197746242419,806414629.0
0.3573873338967323,0.7456593241567834,0.7728167169387563,0.9107334675285392,0.4045215497087489,0.2832140458847795,0.1866370166561476,0.4750778323231137,324553487.0
0.59841146749845,0.9652561008734237,0.02429522280185148,0.06616742288418753,0.34907377259093675,0.7147095899751437,0.8714614524068467,0.453752867312848,1993748852.0
0.23018314558741887,0.694799156089619,0.1716025810610614,0.3922830174917269,0.9616631413638824,0.6458304024662198,0.3295943671610234,0.6815914050591817,77148894.0
0.5152546083584993,0.15443249448536167,0.5447640414768622,0.6547463786269516,0.7481197210747443,0.5565989993928595,0.8099199435373342,0.5919472500075856,294695293.0
0.31761353878019166,0.737529820082335,0.5020262813860789,0.9124766451706242,0.8867629800318475,0.5134415038843155,0.32517064338623314,0.25352286295671406,1878891473.0
0.9348811107547742,0.7574253286075051,0.24910659087654372,0.5858279935451863,0.7225752801877962,0.6918640597932746,0.1021428580321998,0.5442602691446079,1885154487.0
0.17320648786216453,0.4287315468420224,0.7747436504462947,0.7073944323914647,0.05502487561076774,0.8163802264340307,0.49481031166192474,0.05429125553424696,2141752290.0
